text,label,lang
eTax: భద్రతా తనిఖీ కోసం ఫోన్ వెరిఫై చేయండి—ఇప్పుడే [లింక్] చూడండి.,1,te
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು!,0,kn
ಹವಾಮಾನ ಶುಭ; ಪ್ರಯಾಣ ಯೋಜನೆ ಮುಂದುವರೆಯುತ್ತದೆ.,0,kn
रिफंड प्राप्त करने के लिए OTP तुरंत साझा करें; देर होने पर अनुरोध रद्द होगा।,1,hi
ನಿಮ್ಮ ಖಾತೆ ತಾತ್ಕಾಲಿಕವಾಗಿ ಸ್ಥಗಿತಗೊಂಡಿದೆ; ಪರಿಶೀಲನೆಗೆ ತಕ್ಷಣ [ಕೊಂಡಿ] ಒತ್ತಿ.,1,kn
வானிலை சீராக உள்ளது; பயண திட்டம் மாற்றமில்லை.,0,ta
மீட்டிங் இணைப்பு பின்னர் பகிரப்படும்.,0,ta
eTax KYC ಅಪೂರ್ಣ; ನವೀಕರಣಕ್ಕೆ [ಕೊಂಡಿ] ಗೆ ಭೇಟಿ ನೀಡಿ.,1,kn
సందేహాస్పద లాగిన్ గుర్తించాం; 10 నిమిషాల్లో నిర్ధారించకపోతే ఖాతా బ్లాక్ అవుతుంది.,1,te
"क्रिकेट मैच शाम को शुरू होगा, समय पर आएँ।",0,hi
ஆவணங்கள் பிரிண்டரில் வைத்துள்ளேன்.,0,ta
SIM ಸ್ವಾಪ್ ಪ್ರಯತ್ನ ಪತ್ತೆ; ಸಂಖ್ಯೆಯನ್ನು ಸುರಕ್ಷಿತಗೊಳಿಸಲು [ಕೊಂಡಿ] ನೋಡಿ.,1,kn
27-05-2025 அன்று கார்டு பயன்பாடு; அது நீங்கள் அல்ல என்றால் [இணைப்பு] மூலம் புகார் செய்யவும்.,1,ta
లంచ్ తరువాత టీమ్ ఫోటో ఉంటుంది.,0,te
SIM ಸ್ವಾಪ್ ಪ್ರಯತ್ನ ಪತ್ತೆ; ಸಂಖ್ಯೆಯನ್ನು ಸುರಕ್ಷಿತಗೊಳಿಸಲು [ಕೊಂಡಿ] ನೋಡಿ.,1,kn
17-05-2025 அன்று கார்டு பயன்பாடு; அது நீங்கள் அல்ல என்றால் [இணைப்பு] மூலம் புகார் செய்யவும்.,1,ta
கிரிக்கெட் போட்டி மாலை ஆரம்பம்; நேரத்திற்கு வாருங்கள்.,0,ta
அங்கீகரிக்கப்படாத பரிவர்த்தனைகள் தடுக்கப்பட்டன; உறுதிப்படுத்த OTP தேவை.,1,ta
ಸಭೆಯ ಲಿಂಕ್ ನಂತರ ಹಂಚಲಾಗುತ್ತದೆ.,0,kn
MobileCare: பாதுகாப்பு சரிபார்ப்புக்கு ஃபோன் வெரிபை செய்யவும்—இப்போது [இணைப்பு] பாருங்கள்.,1,ta
ರಿಫಂಡ್ ಪಡೆಯಲು ಕೂಡಲೇ OTP ಹಂಚಿ; ವಿಳಂಬವಾದರೆ ವಿನಂತಿ ರದ್ದು.,1,kn
ಕ್ರಿಕೆಟ್ ಪಂದ್ಯ ಸಂಜೆ ಆರಂಭ; ಸಮಯಕ್ಕೆ ಬನ್ನಿ.,0,kn
eTax ಸಹಾಯವಾಣಿ: ಪಾಸ್‌ವರ್ಡ್ ಮರುಹೊಂದಿಸಲು ಕೋಡ್ 755725 ನಮೂದಿಸಿ.,1,kn
తరగతి సమయం ఉదయం 10 నుంచి 11 వరకు.,0,te
"ವರದಿಯನ್ನು ಇಮೇಲ್ ಮಾಡಿದ್ದೇನೆ, ಸ್ವೀಕೃತಿ ತಿಳಿಸಿ.",0,kn
डिलिवरी रोकी गई; पता सत्यापित करने के लिए [लिंक] खोलें।,1,hi
மீட்டிங் இணைப்பு பின்னர் பகிரப்படும்.,0,ta
PayKart से सुरक्षा जाँच हेतु फ़ोन सत्यापित करें—अभी [लिंक] देखें।,1,hi
రేపటి ప్రెజెంటేషన్ చివరి స్లైడ్ చెక్ చేయండి.,0,te
సందేహాస్పద లాగిన్ గుర్తించాం; 10 నిమిషాల్లో నిర్ధారించకపోతే ఖాతా బ్లాక్ అవుతుంది.,1,te
రేపటి ప్రెజెంటేషన్ చివరి స్లైడ్ చెక్ చేయండి.,0,te
ಊಟದ ನಂತರ ತಂಡದ ಫೋಟೋ ಇದೆ.,0,kn
கிரிக்கெட் போட்டி மாலை ஆரம்பம்; நேரத்திற்கு வாருங்கள்.,0,ta
ಹವಾಮಾನ ಶುಭ; ಪ್ರಯಾಣ ಯೋಜನೆ ಮುಂದುವರೆಯುತ್ತದೆ.,0,kn
ಇಂದು ಸಂಜೆ 4ಕ್ಕೆ ಸಭೆ ಕಾಂಫರೆನ್ಸ್ ರೂಮ್ ನಲ್ಲಿ ಇದೆ.,0,kn
ಸಭೆಯ ಲಿಂಕ್ ನಂತರ ಹಂಚಲಾಗುತ್ತದೆ.,0,kn
"వాతావరణం బాగుంది, ప్రయాణం యథావిధిగా ఉంటుంది.",0,te
சந்தேகமான உள்நுழைவு; 10 நிமிடத்தில் உறுதிப்படுத்தாவிட்டால் கணக்கு முடக்கப்படும்.,1,ta
పుట్టినరోజు శుభాకాంక్షలు!,0,te
"రిపోర్ట్ ఈమెయిల్ చేశాను, అందినట్టు చెప్పండి.",0,te
ರಿಫಂಡ್ ಪಡೆಯಲು ಕೂಡಲೇ OTP ಹಂಚಿ; ವಿಳಂಬವಾದರೆ ವಿನಂತಿ ರದ್ದು.,1,kn
ஆவணங்கள் பிரிண்டரில் வைத்துள்ளேன்.,0,ta
"रिपोर्ट ईमेल कर दी है, प्राप्ति बताएं।",0,hi
SIM స్వాప్ ప్రయత్నం గుర్తించింది; నంబర్ రక్షణకు [లింక్] చూడండి.,1,te
PayKart सपोर्ट: पासवर्ड रीसेट कोड 154714 दर्ज करें।,1,hi
పుట్టినరోజు శుభాకాంక్షలు!,0,te
ನಾಳೆ ರಜೆ; ಕಚೇರಿ ಸೋಮವಾರದಿಂದ ತೆರೆಯುತ್ತದೆ.,0,kn
ShopNow से सुरक्षा जाँच हेतु फ़ोन सत्यापित करें—अभी [लिंक] देखें।,1,hi
"ప్యాకేజ్ ఈ రోజు చేరుతుంది, డెలివరీ ఏజెంట్ కాల్ చేస్తాడు.",0,te
நாளைய பிரெஸண்டேஷன் கடைசி ஸ்லைடைச் சரிபார்க்கவும்.,0,ta
கிரிக்கெட் போட்டி மாலை ஆரம்பம்; நேரத்திற்கு வாருங்கள்.,0,ta
ShopNow உதவி மையம்: கடவுச்சொல் மீட்டமைக்க குறியீடு 795632 உள்ளிடவும்.,1,ta
ನಾಳೆಯ ಪ್ರೆಸೆಂಟೇಶನ್ ಅಂತಿಮ ಸ್ಲೈಡ್ ಪರಿಶೀಲಿಸಿ.,0,kn
TeleServe సపోర్ట్: పాస్‌వర్డ్ రీసెట్ కోడ్ 153190 నమోదు చేయండి.,1,te
உங்கள் கணக்கு தற்காலிகமாக முடக்கப்பட்டுள்ளது; சரிபார்க்க உடனே [இணைப்பு] திறக்கவும்.,1,ta
eTax से सुरक्षा जाँच हेतु फ़ोन सत्यापित करें—अभी [लिंक] देखें।,1,hi
ಸಭೆಯ ಲಿಂಕ್ ನಂತರ ಹಂಚಲಾಗುತ್ತದೆ.,0,kn
अनधिकृत लेनदेन रोके गए; पुष्टि के लिए OTP भेजें।,1,hi
ಊಟದ ನಂತರ ತಂಡದ ಫೋಟೋ ಇದೆ.,0,kn
ನಿಮ್ಮ ಖಾತೆ ತಾತ್ಕಾಲಿಕವಾಗಿ ಸ್ಥಗಿತಗೊಂಡಿದೆ; ಪರಿಶೀಲನೆಗೆ ತಕ್ಷಣ [ಕೊಂಡಿ] ಒತ್ತಿ.,1,kn
ShopNow ವಾಲೆಟ್‌ನಲ್ಲಿ ₹499 ಬ್ಲಾಕ್; ಬಿಡುಗಡೆಗೆ OTP ಕಳುಹಿಸಿ.,1,kn
இன்று மாலை 4 மணிக்கு கூட்டம் கான்ஃபரன்ஸ் ரூமில் உள்ளது.,0,ta
சந்தேகமான உள்நுழைவு; 10 நிமிடத்தில் உறுதிப்படுத்தாவிட்டால் கணக்கு முடக்கப்படும்.,1,ta
ரீஃபண்ட் பெற OTP உடனடியாக பகிரவும்; தாமதம் ஆனால் கோரிக்கை ரத்து.,1,ta
మీ ఖాతా తాత్కాలికంగా నిలిపివేయబడింది; ధృవీకరణకు వెంటనే [లింక్] క్లిక్ చేయండి.,1,te
வகுப்பு நேரம் காலை 10 முதல் 11 வரை.,0,ta
ದಾಖಲೆಗಳು ಪ್ರಿಂಟರ್ ಮೇಲೆ ಇವೆ.,0,kn
అనధికార లావాదేవీలు ఆపబడ్డాయి; నిర్ధారణకు OTP అవసరం.,1,te
டெலிவரி நிறுத்தப்பட்டது; முகவரியை உறுதிப்படுத்த [இணைப்பு] திறக்கவும்.,1,ta
బహుమతి గెలిచారు! పొందడానికి [లింక్] ఓపెన్ చేసి వివరాలు ఇవ్వండి.,1,te
eTax KYC ಅಪೂರ್ಣ; ನವೀಕರಣಕ್ಕೆ [ಕೊಂಡಿ] ಗೆ ಭೇಟಿ ನೀಡಿ.,1,kn
లంచ్ తరువాత టీమ్ ఫోటో ఉంటుంది.,0,te
ನಿಮ್ಮ ಖಾತೆ ತಾತ್ಕಾಲಿಕವಾಗಿ ಸ್ಥಗಿತಗೊಂಡಿದೆ; ಪರಿಶೀಲನೆಗೆ ತಕ್ಷಣ [ಕೊಂಡಿ] ಒತ್ತಿ.,1,kn
"ಪ್ಯಾಕೇಜ್ ಇಂದು ಬರುತ್ತದೆ, ಡೆಲಿವರಿ ಏಜೆಂಟ್ ಕರೆ ಮಾಡುತ್ತಾರೆ.",0,kn
"பேக்கேஜ் இன்று வரும், டெலிவரி ஏஜென்ட் அழைப்பார்.",0,ta
PayKart KYC ಅಪೂರ್ಣ; ನವೀಕರಣಕ್ಕೆ [ಕೊಂಡಿ] ಗೆ ಭೇಟಿ ನೀಡಿ.,1,kn
डिलिवरी रोकी गई; पता सत्यापित करने के लिए [लिंक] खोलें।,1,hi
సందేహాస్పద లాగిన్ గుర్తించాం; 10 నిమిషాల్లో నిర్ధారించకపోతే ఖాతా బ్లాక్ అవుతుంది.,1,te
ShopNow KYC अधूरा है; अपडेट हेतु [लिंक] पर जाएँ।,1,hi
வகுப்பு நேரம் காலை 10 முதல் 11 வரை.,0,ta
बैठक आज शाम 4 बजे कॉन्फ्रेंस रूम में है।,0,hi
BankSecure सपोर्ट: पासवर्ड रीसेट कोड 539589 दर्ज करें।,1,hi
நாளை விடுமுறை; அலுவலகம் திங்கட்கிழமை திறக்கும்.,0,ta
MobileCare సపోర్ట్: పాస్‌వర్డ్ రీసెట్ కోడ్ 182954 నమోదు చేయండి.,1,te
ಅನಧಿಕೃತ ವಹಿವಾಟು ತಡೆಗಟ್ಟಲಾಗಿದೆ; ದೃಢೀಕರಣಕ್ಕೆ OTP ಅಗತ್ಯ.,1,kn
SIM ಸ್ವಾಪ್ ಪ್ರಯತ್ನ ಪತ್ತೆ; ಸಂಖ್ಯೆಯನ್ನು ಸುರಕ್ಷಿತಗೊಳಿಸಲು [ಕೊಂಡಿ] ನೋಡಿ.,1,kn
ಸಭೆಯ ಲಿಂಕ್ ನಂತರ ಹಂಚಲಾಗುತ್ತದೆ.,0,kn
రేపు సెలవు; ఆఫీసు సోమవారం తెరుస్తాం.,0,te
"मौसम साफ है, यात्रा योजना यथावत रहेगी।",0,hi
UniPay వాలెట్ లో ₹2499 బ్లాక్; విడుదలకు OTP పంపండి.,1,te
ನಾಳೆಯ ಪ್ರೆಸೆಂಟೇಶನ್ ಅಂತಿಮ ಸ್ಲೈಡ್ ಪರಿಶೀಲಿಸಿ.,0,kn
ಡಿಲಿವರಿ ಸ್ಥಗಿತ; ವಿಳಾಸ ದೃಢೀಕರಣಕ್ಕೆ [ಕೊಂಡಿ] ತೆರೆಯಿರಿ.,1,kn
